,timestamp,event_name,source,fields,severity,message
349,1664582401,bgp_session_down,11.3.64,"[{""device_name"": ""C-3"", ""local_address"": ""11.3.64.1/30"", ""remote_peer_address"": ""11.3.64.2/30"", ""remote_id"": ""PE-64""}]",critical,2022-10-01 00:00:01: bgp_mgr[4709]: %BGP-STATE_MGR-3-STATE_CHANGE_EVENT : BGP session to 11.3.64.2/30 changed state to down in device C-3
350,1664582401,interface_down,11.3.87,"[{""device_name"": ""C-3"", ""interface_name"": ""et-1-1-87"", ""link_id"": ""11.3.87""}]",error,2022-10-01 00:00:01: if_mgr[7917]: %INTF-STATE_MGR-3-STATE_CHANGE_EVENT : Interface changed state to down: et-1-1-87 in device C-3
351,1664582401,interface_down,11.3.88,"[{""device_name"": ""C-3"", ""interface_name"": ""et-1-1-88"", ""link_id"": ""11.3.88""}]",error,2022-10-01 00:00:01: if_mgr[9220]: %INTF-STATE_MGR-3-STATE_CHANGE_EVENT : Interface changed state to down: et-1-1-88 in device C-3
344,1664582401,bgp_session_down,11.3.38,"[{""device_name"": ""C-3"", ""local_address"": ""11.3.38.1/30"", ""remote_peer_address"": ""11.3.38.2/30"", ""remote_id"": ""PE-38""}]",critical,2022-10-01 00:00:01: bgp_mgr[7985]: %BGP-STATE_MGR-3-STATE_CHANGE_EVENT : BGP session to 11.3.38.2/30 changed state to down in device C-3
352,1664582401,interface_down,11.3.89,"[{""device_name"": ""C-3"", ""interface_name"": ""et-1-1-89"", ""link_id"": ""11.3.89""}]",error,2022-10-01 00:00:01: if_mgr[425]: %INTF-STATE_MGR-3-STATE_CHANGE_EVENT : Interface changed state to down: et-1-1-89 in device C-3
354,1664582401,bgp_session_down,11.4.2,"[{""device_name"": ""C-4"", ""local_address"": ""11.4.2.1/30"", ""remote_peer_address"": ""11.4.2.2/30"", ""remote_id"": ""PE-2""}]",critical,2022-10-01 00:00:01: bgp_mgr[3996]: %BGP-STATE_MGR-3-STATE_CHANGE_EVENT : BGP session to 11.4.2.2/30 changed state to down in device C-4
355,1664582401,interface_down,11.4.4,"[{""device_name"": ""C-4"", ""interface_name"": ""et-1-1-4"", ""link_id"": ""11.4.4""}]",error,2022-10-01 00:00:01: if_mgr[1051]: %INTF-STATE_MGR-3-STATE_CHANGE_EVENT : Interface changed state to down: et-1-1-4 in device C-4
356,1664582401,interface_down,11.4.14,"[{""device_name"": ""C-4"", ""interface_name"": ""et-1-1-14"", ""link_id"": ""11.4.14""}]",error,2022-10-01 00:00:01: if_mgr[6962]: %INTF-STATE_MGR-3-STATE_CHANGE_EVENT : Interface changed state to down: et-1-1-14 in device C-4
357,1664582401,interface_down,11.4.22,"[{""device_name"": ""C-4"", ""interface_name"": ""et-1-1-22"", ""link_id"": ""11.4.22""}]",error,2022-10-01 00:00:01: if_mgr[9578]: %INTF-STATE_MGR-3-STATE_CHANGE_EVENT : Interface changed state to down: et-1-1-22 in device C-4
358,1664582401,bgp_session_down,11.4.22,"[{""device_name"": ""C-4"", ""local_address"": ""11.4.22.1/30"", ""remote_peer_address"": ""11.4.22.2/30"", ""remote_id"": ""PE-22""}]",critical,2022-10-01 00:00:01: bgp_mgr[2462]: %BGP-STATE_MGR-3-STATE_CHANGE_EVENT : BGP session to 11.4.22.2/30 changed state to down in device C-4
359,1664582401,interface_down,11.4.34,"[{""device_name"": ""C-4"", ""interface_name"": ""et-1-1-34"", ""link_id"": ""11.4.34""}]",error,2022-10-01 00:00:01: if_mgr[32]: %INTF-STATE_MGR-3-STATE_CHANGE_EVENT : Interface changed state to down: et-1-1-34 in device C-4
360,1664582401,interface_down,11.4.36,"[{""device_name"": ""C-4"", ""interface_name"": ""et-1-1-36"", ""link_id"": ""11.4.36""}]",error,2022-10-01 00:00:01: if_mgr[2771]: %INTF-STATE_MGR-3-STATE_CHANGE_EVENT : Interface changed state to down: et-1-1-36 in device C-4
353,1664582401,interface_down,11.3.95,"[{""device_name"": ""C-3"", ""interface_name"": ""et-1-1-95"", ""link_id"": ""11.3.95""}]",error,2022-10-01 00:00:01: if_mgr[8459]: %INTF-STATE_MGR-3-STATE_CHANGE_EVENT : Interface changed state to down: et-1-1-95 in device C-3
361,1664582401,bgp_session_up,11.4.55,"[{""device_name"": ""C-4"", ""local_address"": ""11.4.55.1/30"", ""remote_peer_address"": ""11.4.55.2/30"", ""remote_id"": ""PE-55""}]",info,2022-10-01 00:00:01: bgp_mgr[7035]: %BGP-STATE_MGR-3-STATE_CHANGE_EVENT : BGP session to 11.4.55.2/30 changed state to up in device C-4
343,1664582401,interface_down,11.3.32,"[{""device_name"": ""C-3"", ""interface_name"": ""et-1-1-32"", ""link_id"": ""11.3.32""}]",error,2022-10-01 00:00:01: if_mgr[9939]: %INTF-STATE_MGR-3-STATE_CHANGE_EVENT : Interface changed state to down: et-1-1-32 in device C-3
341,1664582401,interface_down,11.3.11,"[{""device_name"": ""C-3"", ""interface_name"": ""et-1-1-11"", ""link_id"": ""11.3.11""}]",error,2022-10-01 00:00:01: if_mgr[7224]: %INTF-STATE_MGR-3-STATE_CHANGE_EVENT : Interface changed state to down: et-1-1-11 in device C-3
325,1664582401,interface_local_fault,11.2.3,"[{""device_name"": ""C-2"", ""interface_name"": ""et-1-1-3"", ""link_id"": ""11.2.3""}]",critical,"2022-10-01 00:00:01: npu_drvr[5583]: %PLATFORM-VETH_PD-2-RX_FAULT : Interface et-1-1-3, Detected Local Fault"
326,1664582401,interface_down,11.2.6,"[{""device_name"": ""C-2"", ""interface_name"": ""et-1-1-6"", ""link_id"": ""11.2.6""}]",error,2022-10-01 00:00:01: if_mgr[3204]: %INTF-STATE_MGR-3-STATE_CHANGE_EVENT : Interface changed state to down: et-1-1-6 in device C-2
327,1664582401,interface_optics_fault,11.2.19,"[{""device_name"": ""C-2"", ""interface_name"": ""et-1-1-19"", ""link_id"": ""11.2.19""}]",critical,2022-10-01 00:00:01: lda_server[9952]: %PKT_INFRA-FM-3-FAULT_MAJOR : ALARM_MAJOR :OPTICS RX POWER LANE-3 HIGH WARNING :CLEAR et-1-1-19
328,1664582401,interface_local_fault,11.2.20,"[{""device_name"": ""C-2"", ""interface_name"": ""et-1-1-20"", ""link_id"": ""11.2.20""}]",critical,"2022-10-01 00:00:01: npu_drvr[8601]: %PLATFORM-VETH_PD-2-RX_FAULT : Interface et-1-1-20, Detected Local Fault"
329,1664582401,interface_down,11.2.22,"[{""device_name"": ""C-2"", ""interface_name"": ""et-1-1-22"", ""link_id"": ""11.2.22""}]",error,2022-10-01 00:00:01: if_mgr[2889]: %INTF-STATE_MGR-3-STATE_CHANGE_EVENT : Interface changed state to down: et-1-1-22 in device C-2
330,1664582401,interface_up,11.2.35,"[{""device_name"": ""C-2"", ""interface_name"": ""et-1-1-35"", ""link_id"": ""11.2.35""}]",info,2022-10-01 00:00:01: if_mgr[1431]: %INTF-STATE_MGR-3-STATE_CHANGE_EVENT : Interface changed state to up: et-1-1-35 in device C-2
331,1664582401,interface_optics_fault,11.2.36,"[{""device_name"": ""C-2"", ""interface_name"": ""et-1-1-36"", ""link_id"": ""11.2.36""}]",critical,2022-10-01 00:00:01: lda_server[2439]: %PKT_INFRA-FM-3-FAULT_MAJOR : ALARM_MAJOR :OPTICS RX POWER LANE-3 HIGH WARNING :CLEAR et-1-1-36
342,1664582401,interface_down,11.3.18,"[{""device_name"": ""C-3"", ""interface_name"": ""et-1-1-18"", ""link_id"": ""11.3.18""}]",error,2022-10-01 00:00:01: if_mgr[3263]: %INTF-STATE_MGR-3-STATE_CHANGE_EVENT : Interface changed state to down: et-1-1-18 in device C-3
332,1664582401,interface_down,11.2.42,"[{""device_name"": ""C-2"", ""interface_name"": ""et-1-1-42"", ""link_id"": ""11.2.42""}]",error,2022-10-01 00:00:01: if_mgr[1153]: %INTF-STATE_MGR-3-STATE_CHANGE_EVENT : Interface changed state to down: et-1-1-42 in device C-2
334,1664582401,interface_down,11.2.52,"[{""device_name"": ""C-2"", ""interface_name"": ""et-1-1-52"", ""link_id"": ""11.2.52""}]",error,2022-10-01 00:00:01: if_mgr[8030]: %INTF-STATE_MGR-3-STATE_CHANGE_EVENT : Interface changed state to down: et-1-1-52 in device C-2
335,1664582401,bgp_session_down,11.2.58,"[{""device_name"": ""C-2"", ""local_address"": ""11.2.58.1/30"", ""remote_peer_address"": ""11.2.58.2/30"", ""remote_id"": ""PE-58""}]",critical,2022-10-01 00:00:01: bgp_mgr[2883]: %BGP-STATE_MGR-3-STATE_CHANGE_EVENT : BGP session to 11.2.58.2/30 changed state to down in device C-2
336,1664582401,bgp_session_down,11.2.60,"[{""device_name"": ""C-2"", ""local_address"": ""11.2.60.1/30"", ""remote_peer_address"": ""11.2.60.2/30"", ""remote_id"": ""PE-60""}]",critical,2022-10-01 00:00:01: bgp_mgr[4234]: %BGP-STATE_MGR-3-STATE_CHANGE_EVENT : BGP session to 11.2.60.2/30 changed state to down in device C-2
337,1664582401,interface_down,11.3.2,"[{""device_name"": ""C-3"", ""interface_name"": ""et-1-1-2"", ""link_id"": ""11.3.2""}]",error,2022-10-01 00:00:01: if_mgr[1918]: %INTF-STATE_MGR-3-STATE_CHANGE_EVENT : Interface changed state to down: et-1-1-2 in device C-3
338,1664582401,interface_local_fault,11.3.5,"[{""device_name"": ""C-3"", ""interface_name"": ""et-1-1-5"", ""link_id"": ""11.3.5""}]",critical,"2022-10-01 00:00:01: npu_drvr[8746]: %PLATFORM-VETH_PD-2-RX_FAULT : Interface et-1-1-5, Detected Local Fault"
339,1664582401,interface_local_fault,11.3.6,"[{""device_name"": ""C-3"", ""interface_name"": ""et-1-1-6"", ""link_id"": ""11.3.6""}]",critical,"2022-10-01 00:00:01: npu_drvr[836]: %PLATFORM-VETH_PD-2-RX_FAULT : Interface et-1-1-6, Detected Local Fault"
340,1664582401,interface_down,11.3.9,"[{""device_name"": ""C-3"", ""interface_name"": ""et-1-1-9"", ""link_id"": ""11.3.9""}]",error,2022-10-01 00:00:01: if_mgr[9511]: %INTF-STATE_MGR-3-STATE_CHANGE_EVENT : Interface changed state to down: et-1-1-9 in device C-3
333,1664582401,interface_down,11.2.44,"[{""device_name"": ""C-2"", ""interface_name"": ""et-1-1-44"", ""link_id"": ""11.2.44""}]",error,2022-10-01 00:00:01: if_mgr[1371]: %INTF-STATE_MGR-3-STATE_CHANGE_EVENT : Interface changed state to down: et-1-1-44 in device C-2
362,1664582401,interface_down,11.4.68,"[{""device_name"": ""C-4"", ""interface_name"": ""et-1-1-68"", ""link_id"": ""11.4.68""}]",error,2022-10-01 00:00:01: if_mgr[7956]: %INTF-STATE_MGR-3-STATE_CHANGE_EVENT : Interface changed state to down: et-1-1-68 in device C-4
363,1664582401,interface_up,11.4.96,"[{""device_name"": ""C-4"", ""interface_name"": ""et-1-1-96"", ""link_id"": ""11.4.96""}]",info,2022-10-01 00:00:01: if_mgr[1417]: %INTF-STATE_MGR-3-STATE_CHANGE_EVENT : Interface changed state to up: et-1-1-96 in device C-4
364,1664582401,bgp_session_up,11.1.2,"[{""device_name"": ""PE-2"", ""local_address"": ""11.1.2.2/30"", ""remote_peer_address"": ""11.1.2.1/30"", ""remote_id"": ""C-1""}]",info,2022-10-01 00:00:01: bgp_mgr[8272]: %BGP-STATE_MGR-3-STATE_CHANGE_EVENT : BGP session to 11.1.2.1/30 changed state to up in device PE-2
386,1664582401,interface_optics_fault,11.1.44,"[{""device_name"": ""PE-44"", ""interface_name"": ""et-1-1-1"", ""link_id"": ""11.1.44""}]",critical,2022-10-01 00:00:01: lda_server[1088]: %PKT_INFRA-FM-3-FAULT_MAJOR : ALARM_MAJOR :OPTICS RX POWER LANE-3 HIGH WARNING :CLEAR et-1-1-1
387,1664582401,interface_local_fault,11.1.45,"[{""device_name"": ""PE-45"", ""interface_name"": ""et-1-1-1"", ""link_id"": ""11.1.45""}]",critical,"2022-10-01 00:00:01: npu_drvr[5593]: %PLATFORM-VETH_PD-2-RX_FAULT : Interface et-1-1-1, Detected Local Fault"
388,1664582401,interface_down,11.4.45,"[{""device_name"": ""PE-45"", ""interface_name"": ""et-1-1-4"", ""link_id"": ""11.4.45""}]",error,2022-10-01 00:00:01: if_mgr[6572]: %INTF-STATE_MGR-3-STATE_CHANGE_EVENT : Interface changed state to down: et-1-1-4 in device PE-45
389,1664582401,interface_down,11.2.46,"[{""device_name"": ""PE-46"", ""interface_name"": ""et-1-1-2"", ""link_id"": ""11.2.46""}]",error,2022-10-01 00:00:01: if_mgr[4829]: %INTF-STATE_MGR-3-STATE_CHANGE_EVENT : Interface changed state to down: et-1-1-2 in device PE-46
390,1664582401,interface_down,11.3.48,"[{""device_name"": ""PE-48"", ""interface_name"": ""et-1-1-3"", ""link_id"": ""11.3.48""}]",error,2022-10-01 00:00:01: if_mgr[113]: %INTF-STATE_MGR-3-STATE_CHANGE_EVENT : Interface changed state to down: et-1-1-3 in device PE-48
391,1664582401,interface_down,11.4.49,"[{""device_name"": ""PE-49"", ""interface_name"": ""et-1-1-4"", ""link_id"": ""11.4.49""}]",error,2022-10-01 00:00:01: if_mgr[9351]: %INTF-STATE_MGR-3-STATE_CHANGE_EVENT : Interface changed state to down: et-1-1-4 in device PE-49
392,1664582401,bgp_session_up,11.4.49,"[{""device_name"": ""PE-49"", ""local_address"": ""11.4.49.2/30"", ""remote_peer_address"": ""11.4.49.1/30"", ""remote_id"": ""C-4""}]",info,2022-10-01 00:00:01: bgp_mgr[7952]: %BGP-STATE_MGR-3-STATE_CHANGE_EVENT : BGP session to 11.4.49.1/30 changed state to up in device PE-49
385,1664582401,interface_optics_fault,12.43.1,"[{""device_name"": ""PE-43"", ""interface_name"": ""et-1-2-1"", ""link_id"": ""12.43.1""}]",critical,2022-10-01 00:00:01: lda_server[5685]: %PKT_INFRA-FM-3-FAULT_MAJOR : ALARM_MAJOR :OPTICS RX POWER LANE-3 HIGH WARNING :CLEAR et-1-2-1
393,1664582401,interface_down,12.49.2,"[{""device_name"": ""PE-49"", ""interface_name"": ""et-1-2-2"", ""link_id"": ""12.49.2""}]",error,2022-10-01 00:00:01: if_mgr[7248]: %INTF-STATE_MGR-3-STATE_CHANGE_EVENT : Interface changed state to down: et-1-2-2 in device PE-49
395,1664582401,interface_down,11.4.51,"[{""device_name"": ""PE-51"", ""interface_name"": ""et-1-1-4"", ""link_id"": ""11.4.51""}]",error,2022-10-01 00:00:01: if_mgr[6591]: %INTF-STATE_MGR-3-STATE_CHANGE_EVENT : Interface changed state to down: et-1-1-4 in device PE-51
396,1664582401,interface_down,12.51.2,"[{""device_name"": ""PE-51"", ""interface_name"": ""et-1-2-2"", ""link_id"": ""12.51.2""}]",error,2022-10-01 00:00:01: if_mgr[7286]: %INTF-STATE_MGR-3-STATE_CHANGE_EVENT : Interface changed state to down: et-1-2-2 in device PE-51
397,1664582401,interface_down,11.4.54,"[{""device_name"": ""PE-54"", ""interface_name"": ""et-1-1-4"", ""link_id"": ""11.4.54""}]",error,2022-10-01 00:00:01: if_mgr[4303]: %INTF-STATE_MGR-3-STATE_CHANGE_EVENT : Interface changed state to down: et-1-1-4 in device PE-54
398,1664582401,bgp_session_up,11.2.60,"[{""device_name"": ""PE-60"", ""local_address"": ""11.2.60.2/30"", ""remote_peer_address"": ""11.2.60.1/30"", ""remote_id"": ""C-2""}]",info,2022-10-01 00:00:01: bgp_mgr[1149]: %BGP-STATE_MGR-3-STATE_CHANGE_EVENT : BGP session to 11.2.60.1/30 changed state to up in device PE-60
399,1664582401,interface_up,11.1.62,"[{""device_name"": ""PE-62"", ""interface_name"": ""et-1-1-1"", ""link_id"": ""11.1.62""}]",info,2022-10-01 00:00:01: if_mgr[4744]: %INTF-STATE_MGR-3-STATE_CHANGE_EVENT : Interface changed state to up: et-1-1-1 in device PE-62
400,1664582401,bgp_session_down,11.4.63,"[{""device_name"": ""PE-63"", ""local_address"": ""11.4.63.2/30"", ""remote_peer_address"": ""11.4.63.1/30"", ""remote_id"": ""C-4""}]",critical,2022-10-01 00:00:01: bgp_mgr[7862]: %BGP-STATE_MGR-3-STATE_CHANGE_EVENT : BGP session to 11.4.63.1/30 changed state to down in device PE-63
401,1664582401,interface_optics_fault,11.3.64,"[{""device_name"": ""PE-64"", ""interface_name"": ""et-1-1-3"", ""link_id"": ""11.3.64""}]",critical,2022-10-01 00:00:01: lda_server[4715]: %PKT_INFRA-FM-3-FAULT_MAJOR : ALARM_MAJOR :OPTICS RX POWER LANE-3 HIGH WARNING :CLEAR et-1-1-3
394,1664582401,interface_up,11.4.50,"[{""device_name"": ""PE-50"", ""interface_name"": ""et-1-1-4"", ""link_id"": ""11.4.50""}]",info,2022-10-01 00:00:01: if_mgr[6449]: %INTF-STATE_MGR-3-STATE_CHANGE_EVENT : Interface changed state to up: et-1-1-4 in device PE-50
384,1664582401,interface_down,11.4.43,"[{""device_name"": ""PE-43"", ""interface_name"": ""et-1-1-4"", ""link_id"": ""11.4.43""}]",error,2022-10-01 00:00:01: if_mgr[2987]: %INTF-STATE_MGR-3-STATE_CHANGE_EVENT : Interface changed state to down: et-1-1-4 in device PE-43
383,1664582401,interface_down,11.4.41,"[{""device_name"": ""PE-41"", ""interface_name"": ""et-1-1-4"", ""link_id"": ""11.4.41""}]",error,2022-10-01 00:00:01: if_mgr[3356]: %INTF-STATE_MGR-3-STATE_CHANGE_EVENT : Interface changed state to down: et-1-1-4 in device PE-41
382,1664582401,interface_down,11.2.41,"[{""device_name"": ""PE-41"", ""interface_name"": ""et-1-1-2"", ""link_id"": ""11.2.41""}]",error,2022-10-01 00:00:01: if_mgr[2557]: %INTF-STATE_MGR-3-STATE_CHANGE_EVENT : Interface changed state to down: et-1-1-2 in device PE-41
365,1664582401,interface_local_fault,12.2.1,"[{""device_name"": ""PE-2"", ""interface_name"": ""et-1-2-1"", ""link_id"": ""12.2.1""}]",critical,"2022-10-01 00:00:01: npu_drvr[9401]: %PLATFORM-VETH_PD-2-RX_FAULT : Interface et-1-2-1, Detected Local Fault"
366,1664582401,interface_down,12.5.1,"[{""device_name"": ""PE-5"", ""interface_name"": ""et-1-2-1"", ""link_id"": ""12.5.1""}]",error,2022-10-01 00:00:01: if_mgr[2214]: %INTF-STATE_MGR-3-STATE_CHANGE_EVENT : Interface changed state to down: et-1-2-1 in device PE-5
367,1664582401,interface_up,12.9.1,"[{""device_name"": ""PE-9"", ""interface_name"": ""et-1-2-1"", ""link_id"": ""12.9.1""}]",info,2022-10-01 00:00:01: if_mgr[9924]: %INTF-STATE_MGR-3-STATE_CHANGE_EVENT : Interface changed state to up: et-1-2-1 in device PE-9
368,1664582401,interface_down,11.3.12,"[{""device_name"": ""PE-12"", ""interface_name"": ""et-1-1-3"", ""link_id"": ""11.3.12""}]",error,2022-10-01 00:00:01: if_mgr[7958]: %INTF-STATE_MGR-3-STATE_CHANGE_EVENT : Interface changed state to down: et-1-1-3 in device PE-12
369,1664582401,interface_down,12.14.1,"[{""device_name"": ""PE-14"", ""interface_name"": ""et-1-2-1"", ""link_id"": ""12.14.1""}]",error,2022-10-01 00:00:01: if_mgr[5828]: %INTF-STATE_MGR-3-STATE_CHANGE_EVENT : Interface changed state to down: et-1-2-1 in device PE-14
370,1664582401,interface_down,11.4.16,"[{""device_name"": ""PE-16"", ""interface_name"": ""et-1-1-4"", ""link_id"": ""11.4.16""}]",error,2022-10-01 00:00:01: if_mgr[971]: %INTF-STATE_MGR-3-STATE_CHANGE_EVENT : Interface changed state to down: et-1-1-4 in device PE-16
371,1664582401,interface_down,11.3.18,"[{""device_name"": ""PE-18"", ""interface_name"": ""et-1-1-3"", ""link_id"": ""11.3.18""}]",error,2022-10-01 00:00:01: if_mgr[2163]: %INTF-STATE_MGR-3-STATE_CHANGE_EVENT : Interface changed state to down: et-1-1-3 in device PE-18
372,1664582401,interface_up,11.3.20,"[{""device_name"": ""PE-20"", ""interface_name"": ""et-1-1-3"", ""link_id"": ""11.3.20""}]",info,2022-10-01 00:00:01: if_mgr[2101]: %INTF-STATE_MGR-3-STATE_CHANGE_EVENT : Interface changed state to up: et-1-1-3 in device PE-20
373,1664582401,interface_up,11.2.22,"[{""device_name"": ""PE-22"", ""interface_name"": ""et-1-1-2"", ""link_id"": ""11.2.22""}]",info,2022-10-01 00:00:01: if_mgr[2984]: %INTF-STATE_MGR-3-STATE_CHANGE_EVENT : Interface changed state to up: et-1-1-2 in device PE-22
374,1664582401,interface_down,11.3.22,"[{""device_name"": ""PE-22"", ""interface_name"": ""et-1-1-3"", ""link_id"": ""11.3.22""}]",error,2022-10-01 00:00:01: if_mgr[7503]: %INTF-STATE_MGR-3-STATE_CHANGE_EVENT : Interface changed state to down: et-1-1-3 in device PE-22
375,1664582401,interface_up,11.3.25,"[{""device_name"": ""PE-25"", ""interface_name"": ""et-1-1-3"", ""link_id"": ""11.3.25""}]",info,2022-10-01 00:00:01: if_mgr[1133]: %INTF-STATE_MGR-3-STATE_CHANGE_EVENT : Interface changed state to up: et-1-1-3 in device PE-25
376,1664582401,interface_down,11.4.28,"[{""device_name"": ""PE-28"", ""interface_name"": ""et-1-1-4"", ""link_id"": ""11.4.28""}]",error,2022-10-01 00:00:01: if_mgr[2689]: %INTF-STATE_MGR-3-STATE_CHANGE_EVENT : Interface changed state to down: et-1-1-4 in device PE-28
377,1664582401,interface_local_fault,11.2.29,"[{""device_name"": ""PE-29"", ""interface_name"": ""et-1-1-2"", ""link_id"": ""11.2.29""}]",critical,"2022-10-01 00:00:01: npu_drvr[5647]: %PLATFORM-VETH_PD-2-RX_FAULT : Interface et-1-1-2, Detected Local Fault"
378,1664582401,interface_local_fault,11.3.29,"[{""device_name"": ""PE-29"", ""interface_name"": ""et-1-1-3"", ""link_id"": ""11.3.29""}]",critical,"2022-10-01 00:00:01: npu_drvr[9731]: %PLATFORM-VETH_PD-2-RX_FAULT : Interface et-1-1-3, Detected Local Fault"
379,1664582401,bgp_session_up,12.29.2,"[{""device_name"": ""PE-29"", ""local_address"": ""12.29.2.1/30"", ""remote_peer_address"": ""12.29.2.2/30"", ""remote_id"": ""E-29-2""}]",info,2022-10-01 00:00:01: bgp_mgr[2211]: %BGP-STATE_MGR-3-STATE_CHANGE_EVENT : BGP session to 12.29.2.2/30 changed state to up in device PE-29
380,1664582401,interface_down,12.30.1,"[{""device_name"": ""PE-30"", ""interface_name"": ""et-1-2-1"", ""link_id"": ""12.30.1""}]",error,2022-10-01 00:00:01: if_mgr[2471]: %INTF-STATE_MGR-3-STATE_CHANGE_EVENT : Interface changed state to down: et-1-2-1 in device PE-30
381,1664582401,interface_down,11.4.33,"[{""device_name"": ""PE-33"", ""interface_name"": ""et-1-1-4"", ""link_id"": ""11.4.33""}]",error,2022-10-01 00:00:01: if_mgr[3306]: %INTF-STATE_MGR-3-STATE_CHANGE_EVENT : Interface changed state to down: et-1-1-4 in device PE-33
482,1664582401,bgp_session_up,12.26.2,"[{""device_name"": ""E-26-2"", ""local_address"": ""12.26.2.2/30"", ""remote_peer_address"": ""12.26.2.1/30"", ""remote_id"": ""PE-26""}]",info,2022-10-01 00:00:01: bgp_mgr[4984]: %BGP-STATE_MGR-3-STATE_CHANGE_EVENT : BGP session to 12.26.2.1/30 changed state to up in device E-26-2
483,1664582401,bgp_session_up,tun-1-1-28-2,"[{""device_name"": ""E-28-2"", ""local_address"": ""28.2.1.12/30"", ""remote_peer_address"": ""28.2.1.11/30"", ""remote_id"": ""E-1-1""}]",info,2022-10-01 00:00:01: bgp_mgr[9948]: %BGP-STATE_MGR-3-STATE_CHANGE_EVENT : BGP session to 28.2.1.11/30 changed state to up in device E-28-2
484,1664582401,interface_down,tun-1-1-29-1,"[{""device_name"": ""E-29-1"", ""interface_name"": ""tun-1-1"", ""link_id"": ""tun-1-1-29-1""}]",error,2022-10-01 00:00:01: if_mgr[2289]: %INTF-STATE_MGR-3-STATE_CHANGE_EVENT : Interface changed state to down: tun-1-1 in device E-29-1
485,1664582401,interface_down,tun-1-2-29-1,"[{""device_name"": ""E-29-1"", ""interface_name"": ""tun-1-2"", ""link_id"": ""tun-1-2-29-1""}]",error,2022-10-01 00:00:01: if_mgr[3193]: %INTF-STATE_MGR-3-STATE_CHANGE_EVENT : Interface changed state to down: tun-1-2 in device E-29-1
